BN,Brunei,A,BS8610
BN,Brunei,A,BB3510
BN,Brunei,B,BB3910
BN,Brunei,B,BJ2924
BN,Brunei,D,BB3510
BN,Brunei,H,BA1710
BN,Brunei,I,BA1712
BN,Brunei,J,BB3910
BN,Brunei,J,BG3122
BN,Brunei,K,KG2339
BN,Brunei,K,BJ3324
BN,Brunei,L,BS8610
BN,Brunei,L,KC2935
BN,Brunei,M,BS8610
BN,Brunei,M,BS8510
BN,Brunei,P,BS8411
BN,Brunei,P,KB1533
BN,Brunei,R,BS8610
BN,Brunei,S,KB4133
BN,Brunei,S,BS8511
BN,Brunei,T,BS8710
BN,Brunei,T,BA2312
BN,Brunei,U,BD2917
BN,Brunei,U,BB3910
