CV,Cape Verde,A,7602
CV,Cape Verde,A,7310
CV,Cape Verde,C,7629
CV,Cape Verde,C,8235
CV,Cape Verde,E,4110
CV,Cape Verde,F,7601
CV,Cape Verde,J,5129
CV,Cape Verde,M,6110
CV,Cape Verde,M,2111
CV,Cape Verde,N,9125
CV,Cape Verde,N,9110
CV,Cape Verde,O,7425
CV,Cape Verde,P,1210
CV,Cape Verde,P,1120
CV,Cape Verde,R,2115
CV,Cape Verde,R,1110
CV,Cape Verde,S,5110
CV,Cape Verde,S,8220
CV,Cape Verde,T,3121
